ComplaintNum,PrimaryDesc,SecondaryDesc,Premises,Date,City
815297284,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-30,NY
126834339,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OTHER,2014-05-29,NY
195921747,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
269682485,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-29,NY
674825541,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-23,NY
345416764,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
351455559,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
464319781,Grand Theft Auto,"LARCENY,GRAND OF AUTO",AIRPORT TERMINAL,2014-05-29,NY
675403996,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-08,NY
562599122,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
576472275,Grand Theft Auto,"LARCENY,GRAND OF AUTO",COMMERCIAL BUILDING,2014-05-29,NY
675858075,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-01,NY
601699913,Grand Theft Auto,"LARCENY, GRAND OF MOPED",RESIDENCE - APT. HOUSE,2014-05-29,NY
748376645,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
676157710,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-30,NY
751256409,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
676420897,Grand Theft Auto,"LARCENY,GRAND OF AUTO",GAS STATION,2015-04-10,NY
676493829,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-13,NY
786193306,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
823243135,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
835434391,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
907085769,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
908294500,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
970723854,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-29,NY
175214698,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
677238624,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-02,NY
200278277,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-28,NY
257426115,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
324091517,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-28,NY
534825462,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
577732959,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OTHER,2014-05-28,NY
695720183,Grand Theft Auto,"LARCENY,GRAND OF TRUCK",STREET,2014-05-28,NY
697980103,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",OTHER,2014-05-28,NY
705794060,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
677953746,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-05,NY
723926892,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
758192842,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
678125010,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-02,NY
766366679,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2014-05-28,NY
804947400,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE - APT. HOUSE,2014-05-28,NY
805058777,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
816398191,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
678684207,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-22,NY
883814843,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-05-28,NY
921492487,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
940562839,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
679261071,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-13,NY
679262088,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-30,NY
949596012,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
679410011,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-27,NY
953627172,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-28,NY
978115855,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-28,NY
116088091,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
179789752,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
203188600,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
293334861,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
309495462,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OPEN AREAS (OPEN LOTS),2014-05-27,NY
349771358,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
417939256,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
453741105,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
463164965,Grand Theft Auto,"LARCENY, GRAND OF MOPED",STREET,2014-05-27,NY
680649058,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-04-27,NY
479730994,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
514085605,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
680691059,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2015-02-26,NY
680754650,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-20,NY
550886904,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
696325502,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",OTHER,2014-05-27,NY
866580409,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
947694569,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-27,NY
681082229,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-05,NY
963668913,Grand Theft Auto,"LARCENY, GRAND OF AUTO - ATTEM",STREET,2014-05-27,NY
985171956,Grand Theft Auto,"LARCENY,GRAND OF TRUCK",STREET,2014-05-27,NY
211798916,Grand Theft Auto,"LARCENY, GRAND OF MOPED",STREET,2014-05-26,NY
681258422,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-18,NY
241923665,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
386925042,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
408036802,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
444546039,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2014-05-26,NY
500200300,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
529606880,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
681934744,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2015-05-10,NY
631460030,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
634457386,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
682522258,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-08,NY
682523937,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2015-05-06,NY
718241575,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
728573462,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
733137755,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OTHER,2014-05-26,NY
753889624,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
682789159,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",PARKING LOT/GARAGE (PRIVATE),2015-05-28,NY
819331705,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
828011415,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
839947964,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-26,NY
682993687,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-11,NY
240287066,Grand Theft Auto,"LARCENY, GRAND OF MOPED",STREET,2014-05-25,NY
280011834,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
294170737,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
325220862,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
342635802,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
350879127,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
372563561,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-05-25,NY
379324673,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-25,NY
487901105,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-25,NY
501963603,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-25,NY
585811041,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
635433253,Grand Theft Auto,"LARCENY,GRAND OF AUTO",TUNNEL,2014-05-25,NY
664415894,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
699771394,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-25,NY
684831726,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OTHER,2015-04-09,NY
684832126,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-15,NY
737251545,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
772108025,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-25,NY
802678173,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
806173310,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
880664765,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
978827987,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-25,NY
685740701,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-21,NY
133519288,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
161390442,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
685947160,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-05-01,NY
685972972,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2015-03-02,NY
178456146,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
262425336,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-24,NY
271613137,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
336131390,Grand Theft Auto,"LARCENY,GRAND OF AUTO",HOTEL/MOTEL,2014-05-24,NY
398286849,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-05-24,NY
418404595,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
424853110,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
686513020,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2015-06-02,NY
686577722,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-06-28,NY
504426009,Grand Theft Auto,"LARCENY,GRAND OF TRUCK",PARKING LOT/GARAGE (PRIVATE),2014-05-24,NY
686687062,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-05-09,NY
506484598,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
559639222,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
620945766,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
656032284,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-24,NY
782844668,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
687177335,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-03-23,NY
790468027,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
823000447,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-05-24,NY
850804344,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
911277140,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
912017971,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
946712615,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-24,NY
979164676,Grand Theft Auto,"LARCENY, GRAND OF AUTO - ATTEM",STREET,2014-05-24,NY
687553265,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-19,NY
990458852,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-24,NY
991144917,Grand Theft Auto,"LARCENY,GRAND OF AUTO",CHURCH,2014-05-24,NY
687782856,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-15,NY
122683710,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
214612823,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
218482620,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
235586601,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
294218836,Grand Theft Auto,"LARCENY,GRAND OF AUTO",COMMERCIAL BUILDING,2014-05-23,NY
297385623,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
299083407,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
380401424,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
476172348,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
503286755,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-05-23,NY
688853836,Grand Theft Auto,"LARCENY, GRAND OF MOPED",STREET,2015-03-23,NY
507354378,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
689280717,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-25,NY
689423922,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2015-05-21,NY
528138968,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
689635405,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-06-06,NY
689805155,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-04-13,NY
547146057,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-23,NY
593843839,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
689858042,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-08,NY
612222995,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
690013606,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-10,NY
690276871,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-02,NY
668643447,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-23,NY
693391094,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
730677324,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
754745873,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
845128183,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
853665975,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-05-23,NY
886394223,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-05-23,NY
896057421,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
907929883,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
930945574,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
690788564,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-04-25,NY
690842589,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-11,NY
690948572,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",PARKING LOT/GARAGE (PRIVATE),2015-05-03,NY
691091616,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-10,NY
691096296,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2015-04-10,NY
968286856,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-23,NY
691546090,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-23,NY
122905947,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-22,NY
134644759,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-22,NY
199128570,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
252771902,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
288788849,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",PARKING LOT/GARAGE (PUBLIC),2014-05-22,NY
305552806,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
365505260,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
444262791,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
484936143,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
497547701,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-22,NY
529727952,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
692130948,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-13,NY
546528993,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2014-05-22,NY
603819227,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-05-22,NY
692299099,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-25,NY
692317677,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2015-04-24,NY
662085374,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
712497787,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
692645241,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-26,NY
722742409,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2014-05-22,NY
737918202,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
763238544,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
693495207,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OPEN AREAS (OPEN LOTS),2015-02-03,NY
787481525,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
846574077,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
693864684,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-24,NY
863928133,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
870898390,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
921188541,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-22,NY
165010384,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2014-05-21,NY
694484256,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-10,NY
178820079,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
271269108,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
289690144,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-21,NY
350211781,Grand Theft Auto,"LARCENY,GRAND OF AUTO",COMMERCIAL BUILDING,2014-05-21,NY
420675058,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
469644111,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
505328520,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
575795957,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OPEN AREAS (OPEN LOTS),2014-05-21,NY
637677970,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OTHER,2014-05-21,NY
685470125,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-21,NY
708091802,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
737938592,Grand Theft Auto,"LARCENY, GRAND OF MOPED",STREET,2014-05-21,NY
739428102,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
803443412,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
954347494,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-21,NY
102210851,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
108896617,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
696470857,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-22,NY
123012073,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
129852584,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
189451924,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
227548185,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-20,NY
696858000,Grand Theft Auto,"LARCENY,GRAND OF TRUCK",STREET,2015-02-16,NY
369339574,Grand Theft Auto,"LARCENY,GRAND OF AUTO",COMMERCIAL BUILDING,2014-05-20,NY
413950674,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
419744695,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
440000975,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
473589298,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
564273613,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-20,NY
734540111,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
752601425,Grand Theft Auto,"LARCENY,GRAND OF AUTO",CONSTRUCTION SITE,2014-05-20,NY
777523108,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
803156711,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
846635859,Grand Theft Auto,"LARCENY, GRAND OF AUTO - ATTEM",STREET,2014-05-20,NY
697895483,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-13,NY
697949630,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-06-05,NY
876225244,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
894591097,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
698050935,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-29,NY
902714497,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-20,NY
907835689,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",OTHER,2014-05-20,NY
917200555,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STORAGE FACILITY,2014-05-20,NY
698309543,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-27,NY
984823965,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-20,NY
132862878,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
157083302,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
187189492,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
190990556,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-05-19,NY
197820968,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
221861674,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
248059541,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
303253962,Grand Theft Auto,"LARCENY, GRAND OF MOPED",STREET,2014-05-19,NY
320707591,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-05-19,NY
699114719,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-24,NY
328059990,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-05-19,NY
699202029,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-18,NY
360343897,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",GAS STATION,2014-05-19,NY
699252871,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-19,NY
371104285,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
699437640,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-22,NY
699465993,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - APT. HOUSE,2015-06-03,NY
470304206,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
529796740,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2014-05-19,NY
534852247,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
566554556,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-05-19,NY
